0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2.2932778e-05,0.9998398,2.2932778e-05,2.2932778e-05,2.2932778e-05,2.2932778e-05,2.2932778e-05,2.2932778e-05
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.00062898867,0.9955968,0.00062898867,0.00062898867,0.00062898867,0.00062898867,0.00062898867,0.00062898867
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
7.2264666e-06,0.9999491,7.2264666e-06,7.2264666e-06,7.2264666e-06,7.2264666e-06,7.2264666e-06,7.2264666e-06
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
7.094818e-05,0.99950373,7.094818e-05,7.094818e-05,7.094818e-05,7.094818e-05,7.094818e-05,7.094818e-05
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
9.175154e-05,0.9993579,9.175154e-05,9.175154e-05,9.175154e-05,9.175154e-05,9.175154e-05,9.175154e-05
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.05838367,0.59131455,0.05838367,0.05838367,0.05838367,0.05838367,0.05838367,0.05838367
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
7.684288e-06,0.9999466,7.684288e-06,7.684288e-06,7.684288e-06,7.684288e-06,7.684288e-06,7.684288e-06
0.100761525,0.29466933,0.100761525,0.100761525,0.100761525,0.100761525,0.100761525,0.100761525
1.9353576e-05,0.9998648,1.9353576e-05,1.9353576e-05,1.9353576e-05,1.9353576e-05,1.9353576e-05,1.9353576e-05
0.0060762158,0.9574667,0.0060762158,0.0060762158,0.0060762158,0.0060762158,0.0060762158,0.0060762158
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.04478703,0.6864909,0.04478703,0.04478703,0.04478703,0.04478703,0.04478703,0.04478703
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.00011035219,0.9992279,0.00011035219,0.00011035219,0.00011035219,0.00011035219,0.00011035219,0.00011035219
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
5.6265293e-05,0.9996063,5.6265293e-05,5.6265293e-05,5.6265293e-05,5.6265293e-05,5.6265293e-05,5.6265293e-05
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.06761263,0.5267114,0.06761263,0.06761263,0.06761263,0.06761263,0.06761263,0.06761263
0.00016352891,0.9988556,0.00016352891,0.00016352891,0.00016352891,0.00016352891,0.00016352891,0.00016352891
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.00010624221,0.9992562,0.00010624221,0.00010624221,0.00010624221,0.00010624221,0.00010624221,0.00010624221
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.058850892,0.5880436,0.058850892,0.058850892,0.058850892,0.058850892,0.058850892,0.058850892
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.121583685,0.14891422,0.121583685,0.121583685,0.121583685,0.121583685,0.121583685,0.121583685
8.803663e-05,0.9993837,8.803663e-05,8.803663e-05,8.803663e-05,8.803663e-05,8.803663e-05,8.803663e-05
0.043177128,0.69776005,0.043177128,0.043177128,0.043177128,0.043177128,0.043177128,0.043177128
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.10988734,0.2307886,0.10988734,0.10988734,0.10988734,0.10988734,0.10988734,0.10988734
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.10213163,0.28507847,0.10213163,0.10213163,0.10213163,0.10213163,0.10213163,0.10213163
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.00015350379,0.9989255,0.00015350379,0.00015350379,0.00015350379,0.00015350379,0.00015350379,0.00015350379
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.0040015196,0.97198975,0.0040015196,0.0040015196,0.0040015196,0.0040015196,0.0040015196,0.0040015196
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
1.4011545e-05,0.99990153,1.4011545e-05,1.4011545e-05,1.4011545e-05,1.4011545e-05,1.4011545e-05,1.4011545e-05
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.06397363,0.55218446,0.06397363,0.06397363,0.06397363,0.06397363,0.06397363,0.06397363
3.9490908e-05,0.99972385,3.9490908e-05,3.9490908e-05,3.9490908e-05,3.9490908e-05,3.9490908e-05,3.9490908e-05
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.0008859361,0.99379855,0.0008859361,0.0008859361,0.0008859361,0.0008859361,0.0008859361,0.0008859361
2.6323273e-06,0.99998164,2.6323273e-06,2.6323273e-06,2.6323273e-06,2.6323273e-06,2.6323273e-06,2.6323273e-06
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.00031609382,0.9977877,0.00031609382,0.00031609382,0.00031609382,0.00031609382,0.00031609382,0.00031609382
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
6.3205707e-06,0.9999558,6.3205707e-06,6.3205707e-06,6.3205707e-06,6.3205707e-06,6.3205707e-06,6.3205707e-06
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.034472246,0.75869435,0.034472246,0.034472246,0.034472246,0.034472246,0.034472246,0.034472246
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.016667027,0.8833311,0.016667027,0.016667027,0.016667027,0.016667027,0.016667027,0.016667027
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
1.3642576e-05,0.9999049,1.3642576e-05,1.3642576e-05,1.3642576e-05,1.3642576e-05,1.3642576e-05,1.3642576e-05
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.00086548505,0.99394196,0.00086548505,0.00086548505,0.00086548505,0.00086548505,0.00086548505,0.00086548505
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
1.9086178e-06,0.99998665,1.9086178e-06,1.9086178e-06,1.9086178e-06,1.9086178e-06,1.9086178e-06,1.9086178e-06
6.431323e-05,0.99954957,6.431323e-05,6.431323e-05,6.431323e-05,6.431323e-05,6.431323e-05,6.431323e-05
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
4.7802267e-05,0.9996655,4.7802267e-05,4.7802267e-05,4.7802267e-05,4.7802267e-05,4.7802267e-05,4.7802267e-05
0.12344792,0.13586465,0.12344792,0.12344792,0.12344792,0.12344792,0.12344792,0.12344792
0.085504055,0.40147159,0.085504055,0.085504055,0.085504055,0.085504055,0.085504055,0.085504055
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.0061986186,0.9566099,0.0061986186,0.0061986186,0.0061986186,0.0061986186,0.0061986186,0.0061986186
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
1.0967358e-05,0.9999232,1.0967358e-05,1.0967358e-05,1.0967358e-05,1.0967358e-05,1.0967358e-05,1.0967358e-05
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.004219064,0.9704667,0.004219064,0.004219064,0.004219064,0.004219064,0.004219064,0.004219064
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
6.6077206e-05,0.9995371,6.6077206e-05,6.6077206e-05,6.6077206e-05,6.6077206e-05,6.6077206e-05,6.6077206e-05
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
8.3154344e-05,0.9994179,8.3154344e-05,8.3154344e-05,8.3154344e-05,8.3154344e-05,8.3154344e-05,8.3154344e-05
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
1.4510272e-09,1.0,1.4510272e-09,1.4510272e-09,1.4510272e-09,1.4510272e-09,1.4510272e-09,1.4510272e-09
